architecture,seed,forgotten_domain,method,base_method,protocol,rollback_scale,repair_epochs,repair_fraction,parameter_change_l2,parameter_change_max_abs,is_identity_map,is_near_identity,alpha,lambda,selected_parameter_count,selected_parameter_fraction,effectively_changed_parameter_count,selection_status,total_parameter_count,reference_forget_fisher_cosine_similarity,finite_ratio_max,finite_ratio_median,dampening_factor_min,dampening_factor_median,dampening_factor_max,alpha_is_configured_default,alpha_matches_published_cifar_resnet_setting,fisher_scope,forget_training_fraction,batch_normalized_ratio_upper_bound,full_fisher_batches,structural_noop,forget_fisher_batches,forget_fisher_samples,ablation_class_balanced,ablation_contrastive,no_contrast_ratio_upper_bound,class_weighting,fisher_estimator,domain_weighting,reference_domain_scope,retained_reference,online_raw_retain_rows,online_raw_forget_rows,cache_policy_note,teacher_frozen,forget_max_steps,total_min_steps,chosen_rewind_step,final_same_domain_validation_error,chosen_forget_train_error,temperature,alpha_retain_kl,gamma_retain_ce,optimizer,learning_rate,learning_rate_is_configured_default,learning_rate_matches_published_cifar_setting,schedule_scope,weight_decay,momentum,forget_batch_size,retain_batch_size,gradient_clipping,rewind_reference_uses
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,283.3159272835245,196.8331756591797,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.1501311084624553,0.14533737365351487,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,35.906965385146364,6.572741985321045,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.9277890513431495,9.180350303649902,4.725270748138428,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,True,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,12.900500020578587,1.0202172994613647,False,False,1.0,1.0,8681.0,0.9898517673888255,8681.0,weights_changed,8770.0,0.9277890513431495,9.180350303649902,4.725270748138428,0.10892830044031143,0.21094012260437012,0.9983035922050476,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,12.861672907891737,1.0202172994613647,False,False,2.0,1.0,8404.0,0.958266818700114,8404.0,weights_changed,8770.0,0.9277890513431495,9.180350303649902,4.725270748138428,0.10892830044031143,0.2084665596485138,0.49969324469566345,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,12.498340068733256,1.0202172994613647,False,False,3.0,1.0,7686.0,0.8763968072976055,7686.0,weights_changed,8770.0,0.9277890513431495,9.180350303649902,4.725270748138428,0.10892830044031143,0.20169177651405334,0.3332560360431671,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,9.318075924050069,0.9692678451538086,False,False,5.0,1.0,3739.0,0.42633979475484607,3739.0,weights_changed,8770.0,0.9277890513431495,9.180350303649902,4.725270748138428,0.10892830044031143,0.16526514291763306,0.19997857511043549,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,6.936974246423306,0.7823402881622314,False,False,2.0,1.0,3408.0,0.38859749144811856,3408.0,weights_changed,8770.0,0.7541805975465384,3.974670886993408,1.6174207925796509,0.25159314274787903,0.34704574942588806,0.4999430477619171,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,15.440568173552217,1.2064800262451172,False,False,2.0,1.0,8528.0,0.972405929304447,8528.0,weights_changed,8770.0,0.5788792607826566,2296.5576171875,23.736743927001953,0.00043543431092984974,0.04025961458683014,0.49859917163848877,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,10.000513516040346,1.0431203842163086,False,False,2.0,1.0,4436.0,0.5058152793614595,4436.0,weights_changed,8770.0,0.4794240284818193,470.76617431640625,2.0365586280822754,0.0021241968497633934,0.18444497883319855,0.49996650218963623,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,51.74272815521047,35.2884521484375,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.1424039877648125,0.26620521172638434,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,52.67922594119046,35.57598876953125,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,1.0,0.10365922737056758,0.3081161780673181,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,32.18129286624749,4.974377155303955,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.7690152690917875,2.765317678451538,0.22078749537467957,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,True,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.39434237110085074,0.15085989236831665,False,False,1.0,1.0,174.0,0.01984036488027366,174.0,weights_changed,8770.0,0.7690152690917875,2.765317678451538,0.22078749537467957,0.3616220951080322,0.8104473948478699,0.9991590976715088,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.13894161445646772,0.09440327435731888,False,False,2.0,1.0,10.0,0.0011402508551881414,10.0,weights_changed,8770.0,0.7690152690917875,2.765317678451538,0.22078749537467957,0.3616220951080322,0.45585060119628906,0.49466294050216675,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,3.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.7690152690917875,2.765317678451538,0.22078749537467957,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.7690152690917875,2.765317678451538,0.22078749537467957,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,True,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,6.255028860051963,0.9159297347068787,False,False,2.0,1.0,3547.0,0.40444697833523374,3547.0,weights_changed,8770.0,0.9178423447829567,3.9956815242767334,1.624623417854309,0.25027018785476685,0.37257322669029236,0.49985530972480774,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,0.16921406044197027,0.10017737746238708,False,False,2.0,1.0,23.0,0.002622576966932725,23.0,weights_changed,8770.0,0.6737039380723889,26.820598602294922,0.05049426853656769,0.03728477656841278,0.26054680347442627,0.47359248995780945,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,8.894153469638892,1.2212395668029785,False,False,2.0,1.0,4429.0,0.5050171037628278,4429.0,weights_changed,8770.0,0.4564079103392825,2775.758544921875,2.051830530166626,0.000360261881724,0.19415438175201416,0.49997955560684204,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,148.6502587168925,103.09868621826172,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,2.0,0.9931986531986532,0.9970364309448497,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,293.53227866780276,203.93858337402344,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.995993265993266,0.3085404671862059,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,65.8602299862138,8.388014793395996,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.8810790277118532,2.715768575668335,0.994817852973938,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,True,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,3.3656888190556997,0.5810688734054565,False,False,1.0,1.0,4340.0,0.49486887115165334,4340.0,weights_changed,8770.0,0.8810790277118532,2.715768575668335,0.994817852973938,0.36821991205215454,0.7609291076660156,0.9998913407325745,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,1.2253774988126853,0.5810688734054565,False,False,2.0,1.0,175.0,0.019954389965792473,175.0,weights_changed,8770.0,0.8810790277118532,2.715768575668335,0.994817852973938,0.36821991205215454,0.461297869682312,0.49858149886131287,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,3.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.8810790277118532,2.715768575668335,0.994817852973938,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.8810790277118532,2.715768575668335,0.994817852973938,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,True,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,1.2237146836144728,0.6228235960006714,False,False,2.0,1.0,121.0,0.013797035347776512,121.0,weights_changed,8770.0,0.5044739201732461,3.6851370334625244,0.15571007132530212,0.2713603079319,0.41212567687034607,0.49907901883125305,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,1.7349311259965614,0.7246832847595215,False,False,2.0,1.0,226.0,0.025769669327251995,226.0,weights_changed,8770.0,0.5629050212339266,24.117786407470703,0.21378938853740692,0.04146317392587662,0.3534468114376068,0.4972912073135376,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,2.031694875655515,0.8304314613342285,False,False,2.0,1.0,217.0,0.024743443557582668,217.0,weights_changed,8770.0,0.4626826471951699,35.11181640625,0.1215127483010292,0.028480440378189087,0.3019242286682129,0.49796321988105774,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,154.8691449789032,107.35684204101562,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,2.0,0.7939202189063235,0.7944096748388311,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,305.20438041142677,212.0131072998047,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,2.0,0.7923810338193168,0.7930920897840101,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-UNSW-NB15,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,10.72494396962914,1.0238381624221802,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,16994.0,0.7229444516262709,3.4693374633789062,0.09465542435646057,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,True,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,1.066689567212158,0.34818732738494873,False,False,1.0,1.0,598.0,0.03518889019653996,598.0,weights_changed,16994.0,0.7229444516262709,3.4693374633789062,0.09465542435646057,0.2882394790649414,0.6766564846038818,0.9982678294181824,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,False,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.7333311578339491,0.127433180809021,False,False,2.0,1.0,144.0,0.0084735789102036,144.0,weights_changed,16994.0,0.7229444516262709,3.4693374633789062,0.09465542435646057,0.2882394790649414,0.40721625089645386,0.49950140714645386,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,False,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.3143831732049624,0.127433180809021,False,False,3.0,1.0,20.0,0.0011768859597505001,20.0,weights_changed,16994.0,0.7229444516262709,3.4693374633789062,0.09465542435646057,0.2882394790649414,0.3090742826461792,0.3332819640636444,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,False,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,16994.0,0.7229444516262709,3.4693374633789062,0.09465542435646057,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,True,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,1.419510437332439,0.5531047582626343,False,False,2.0,1.0,375.0,0.022066611745321877,375.0,weights_changed,16994.0,0.4399077289648541,3.969642400741577,0.05077766999602318,0.25191187858581543,0.35908132791519165,0.4990074932575226,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,1.1762012099222046,0.1895284354686737,False,False,2.0,1.0,228.0,0.013416499941155702,228.0,weights_changed,16994.0,0.4503112059979991,96.15526580810547,0.025766273960471153,0.010399846360087395,0.2768401801586151,0.49385449290275574,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,2.0121219062641758,0.7374730110168457,False,False,2.0,1.0,503.0,0.02959868188772508,503.0,weights_changed,16994.0,0.42806292649648364,392.2869567871094,0.03857291489839554,0.0025491544511169195,0.21398919820785522,0.4989309310913086,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-UNSW-NB15,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,143.29884863552962,99.44010162353516,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.5982359952324195,0.5852203150619539,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-UNSW-NB15,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,284.942787428877,198.02015686035156,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.7372109654350417,0.7213839480293062,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-ToN-IoT,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,38.9117665680935,4.114043712615967,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,16994.0,0.9649038358886883,9.194924354553223,4.915997505187988,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,True,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,15.993755202369531,0.9645757675170898,False,False,1.0,1.0,16689.0,0.9820524891138048,16689.0,weights_changed,16994.0,0.9649038358886883,9.194924354553223,4.915997505187988,0.10875565558671951,0.201650932431221,0.9995300769805908,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,15.923414915954863,0.9645757675170898,False,False,2.0,1.0,15750.0,0.9267976933035189,15750.0,weights_changed,16994.0,0.9649038358886883,9.194924354553223,4.915997505187988,0.10875565558671951,0.1970081925392151,0.4999779462814331,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,15.5098110003787,0.9645757675170898,False,False,3.0,1.0,14068.0,0.8278215840885018,14068.0,weights_changed,16994.0,0.9649038358886883,9.194924354553223,4.915997505187988,0.10875565558671951,0.18883705139160156,0.3333240747451782,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,12.218620869875403,0.9645757675170898,False,False,5.0,1.0,8180.0,0.4813463575379546,8180.0,weights_changed,16994.0,0.9649038358886883,9.194924354553223,4.915997505187988,0.10875565558671951,0.16257327795028687,0.1999533325433731,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
